# Run Loss
3.152320000000000000e+05 1.004830002784729004e-01
3.153600000000000000e+05 5.012685805559158325e-02
3.154880000000000000e+05 9.203770756721496582e-02
3.156160000000000000e+05 5.194664373993873596e-02
3.157440000000000000e+05 1.192674636840820312e-01
3.158720000000000000e+05 1.512968242168426514e-01
3.160000000000000000e+05 1.020052284002304077e-01
3.161280000000000000e+05 2.820312678813934326e-01
3.162560000000000000e+05 1.007051393389701843e-01
3.163840000000000000e+05 4.421154782176017761e-02
3.165120000000000000e+05 1.035898774862289429e-01
3.166400000000000000e+05 7.602731883525848389e-02
3.167680000000000000e+05 9.448912739753723145e-02
3.168960000000000000e+05 6.338404864072799683e-02
3.170240000000000000e+05 9.813711047172546387e-02
3.171520000000000000e+05 6.723953783512115479e-02
3.172800000000000000e+05 3.013729453086853027e-01
3.174080000000000000e+05 1.495039910078048706e-01
3.175360000000000000e+05 9.604807198047637939e-02
3.176640000000000000e+05 7.127150148153305054e-02
3.177920000000000000e+05 1.642379164695739746e-01
3.179200000000000000e+05 1.097808927297592163e-01
3.180480000000000000e+05 1.284826695919036865e-01
3.181760000000000000e+05 1.054853349924087524e-01
3.183040000000000000e+05 1.776629239320755005e-01
3.184320000000000000e+05 9.942475706338882446e-02
3.185600000000000000e+05 7.204553484916687012e-02
3.186880000000000000e+05 7.763846218585968018e-02
3.188160000000000000e+05 1.657660901546478271e-01
3.189440000000000000e+05 2.760377712547779083e-02
3.190720000000000000e+05 1.140485778450965881e-01
3.192000000000000000e+05 7.880305498838424683e-02
3.193280000000000000e+05 1.829262971878051758e-01
3.194560000000000000e+05 6.279375404119491577e-02
3.195840000000000000e+05 1.830058246850967407e-01
3.197120000000000000e+05 1.201554834842681885e-01
3.198400000000000000e+05 9.639833867549896240e-02
3.199680000000000000e+05 1.364588886499404907e-01
3.200960000000000000e+05 8.567854762077331543e-02
3.202240000000000000e+05 4.434484615921974182e-02
3.203520000000000000e+05 9.256652742624282837e-02
3.204800000000000000e+05 7.247012108564376831e-02
3.206080000000000000e+05 7.714937627315521240e-02
3.207360000000000000e+05 1.138528808951377869e-01
3.208640000000000000e+05 1.311135292053222656e-01
3.209920000000000000e+05 1.651517599821090698e-01
3.211200000000000000e+05 9.215889871120452881e-02
3.212480000000000000e+05 8.289149403572082520e-02
3.213760000000000000e+05 2.053376138210296631e-01
3.215040000000000000e+05 1.216855272650718689e-01
3.216320000000000000e+05 7.337851822376251221e-02
3.217600000000000000e+05 7.893951237201690674e-02
3.218880000000000000e+05 4.418996348977088928e-02
3.220160000000000000e+05 1.537096798419952393e-01
3.221440000000000000e+05 2.177343517541885376e-01
3.222720000000000000e+05 7.441222667694091797e-02
3.224000000000000000e+05 1.014735624194145203e-01
3.225280000000000000e+05 5.616654828190803528e-02
3.226560000000000000e+05 1.842636764049530029e-01
3.227840000000000000e+05 7.503549754619598389e-02
3.229120000000000000e+05 1.031327918171882629e-01
3.230400000000000000e+05 7.927081733942031860e-02
3.231680000000000000e+05 9.220891445875167847e-02
3.232960000000000000e+05 1.174098104238510132e-01
3.234240000000000000e+05 1.445445418357849121e-01
3.235520000000000000e+05 1.444546729326248169e-01
3.236800000000000000e+05 1.213102564215660095e-01
3.238080000000000000e+05 1.489543914794921875e-01
3.239360000000000000e+05 7.176716625690460205e-02
3.240640000000000000e+05 4.060725122690200806e-02
3.241920000000000000e+05 9.244742989540100098e-02
3.243200000000000000e+05 6.959361582994461060e-02
3.244480000000000000e+05 8.508071303367614746e-02
3.245760000000000000e+05 6.460416316986083984e-02
3.247040000000000000e+05 6.142670288681983948e-02
3.248320000000000000e+05 1.390072256326675415e-01
3.249600000000000000e+05 1.546371281147003174e-01
3.250880000000000000e+05 2.196421176195144653e-01
3.252160000000000000e+05 7.087368518114089966e-02
3.253440000000000000e+05 1.800191700458526611e-01
3.254720000000000000e+05 2.192456424236297607e-01
3.256000000000000000e+05 6.151233986020088196e-02
3.257280000000000000e+05 5.638699606060981750e-02
3.258560000000000000e+05 1.127075850963592529e-01
3.259840000000000000e+05 1.342754960060119629e-01
3.261120000000000000e+05 4.804229363799095154e-02
3.262400000000000000e+05 1.569151282310485840e-01
3.263680000000000000e+05 5.135105922818183899e-02
3.264960000000000000e+05 5.127568170428276062e-02
3.266240000000000000e+05 1.340075582265853882e-01
3.267520000000000000e+05 1.142589300870895386e-01
3.268800000000000000e+05 9.337384998798370361e-02
3.270080000000000000e+05 1.147149056196212769e-01
3.271360000000000000e+05 1.420869678258895874e-01
3.272640000000000000e+05 9.633948653936386108e-02
3.273920000000000000e+05 1.238034293055534363e-01
3.275200000000000000e+05 8.342213183641433716e-02
3.276480000000000000e+05 2.015089839696884155e-01
3.277760000000000000e+05 9.158213436603546143e-02
3.279040000000000000e+05 8.285115659236907959e-02
3.280320000000000000e+05 8.209090679883956909e-02
3.281600000000000000e+05 1.437984704971313477e-01
3.282880000000000000e+05 5.738905072212219238e-02
3.284160000000000000e+05 1.032441630959510803e-01
3.285440000000000000e+05 8.982631564140319824e-02
3.286720000000000000e+05 8.456384390592575073e-02
3.288000000000000000e+05 8.163674920797348022e-02
3.289280000000000000e+05 9.910115599632263184e-02
3.290560000000000000e+05 8.625747263431549072e-02
3.291840000000000000e+05 1.201818808913230896e-01
3.293120000000000000e+05 1.315169781446456909e-01
3.294400000000000000e+05 6.148374080657958984e-02
3.295680000000000000e+05 1.393644958734512329e-01
3.296960000000000000e+05 1.169486567378044128e-01
3.298240000000000000e+05 4.743676632642745972e-02
3.299520000000000000e+05 2.240809798240661621e-01
3.300800000000000000e+05 5.207470059394836426e-02
3.302080000000000000e+05 1.035052612423896790e-01
3.303360000000000000e+05 5.035313218832015991e-02
3.304640000000000000e+05 1.629841476678848267e-01
3.305920000000000000e+05 8.942503482103347778e-02
3.307200000000000000e+05 8.130800724029541016e-02
3.308480000000000000e+05 1.364418268203735352e-01
3.309760000000000000e+05 1.787837594747543335e-01
3.311040000000000000e+05 5.968855321407318115e-02
3.312320000000000000e+05 1.342952102422714233e-01
3.313600000000000000e+05 6.295371800661087036e-02
3.314880000000000000e+05 1.702144443988800049e-01
3.316160000000000000e+05 1.688747406005859375e-01
3.317440000000000000e+05 1.213884949684143066e-01
3.318720000000000000e+05 9.233565628528594971e-02
3.320000000000000000e+05 4.605761542916297913e-02
3.321280000000000000e+05 9.860292822122573853e-02
3.322560000000000000e+05 1.034474149346351624e-01
3.323840000000000000e+05 1.560054123401641846e-01
3.325120000000000000e+05 1.046810597181320190e-01
3.326400000000000000e+05 1.608579158782958984e-01
3.327680000000000000e+05 1.738814711570739746e-01
3.328960000000000000e+05 1.447987556457519531e-01
3.330240000000000000e+05 1.439481079578399658e-01
3.331520000000000000e+05 1.948859393596649170e-01
3.332800000000000000e+05 1.591019481420516968e-01
3.334080000000000000e+05 1.403603404760360718e-01
3.335360000000000000e+05 8.432154357433319092e-02
3.336640000000000000e+05 9.398391842842102051e-02
3.337920000000000000e+05 1.813984215259552002e-01
3.339200000000000000e+05 1.261353939771652222e-01
3.340480000000000000e+05 1.163644641637802124e-01
3.341760000000000000e+05 1.100960671901702881e-01
3.343040000000000000e+05 2.395007759332656860e-01
3.344320000000000000e+05 1.325049996376037598e-01
3.345600000000000000e+05 1.560048311948776245e-01
3.346880000000000000e+05 9.654939919710159302e-02
3.348160000000000000e+05 1.028510332107543945e-01
3.349440000000000000e+05 6.207913532853126526e-02
3.350720000000000000e+05 1.125811338424682617e-01
3.352000000000000000e+05 1.648651510477066040e-01
3.353280000000000000e+05 1.194106116890907288e-01
3.354560000000000000e+05 9.328204393386840820e-02
3.355840000000000000e+05 1.032883599400520325e-01
3.357120000000000000e+05 8.142326772212982178e-02
3.358400000000000000e+05 1.347212344408035278e-01
3.359680000000000000e+05 1.232110932469367981e-01
3.360960000000000000e+05 1.093006730079650879e-01
3.362240000000000000e+05 8.514305949211120605e-02
3.363520000000000000e+05 1.336207091808319092e-01
3.364800000000000000e+05 1.742608100175857544e-01
3.366080000000000000e+05 1.092220991849899292e-01
3.367360000000000000e+05 6.629785895347595215e-02
3.368640000000000000e+05 9.868811815977096558e-02
3.369920000000000000e+05 1.038599386811256409e-01
3.371200000000000000e+05 1.321515440940856934e-01
3.372480000000000000e+05 1.385032981634140015e-01
3.373760000000000000e+05 1.821322143077850342e-01
3.375040000000000000e+05 6.167512014508247375e-02
3.376320000000000000e+05 2.263543307781219482e-01
3.377600000000000000e+05 8.237961679697036743e-02
3.378880000000000000e+05 9.415459632873535156e-02
3.380160000000000000e+05 2.018327862024307251e-01
3.381440000000000000e+05 7.707294821739196777e-02
3.382720000000000000e+05 9.796307235956192017e-02
3.384000000000000000e+05 7.163409888744354248e-02
3.385280000000000000e+05 1.357461214065551758e-01
3.386560000000000000e+05 4.353314638137817383e-02
3.387840000000000000e+05 1.222343370318412781e-01
3.389120000000000000e+05 1.297113895416259766e-01
3.390400000000000000e+05 1.302703022956848145e-01
3.391680000000000000e+05 1.434458494186401367e-01
3.392960000000000000e+05 1.535097211599349976e-01
3.394240000000000000e+05 2.322429604828357697e-02
3.395520000000000000e+05 6.592957675457000732e-02
3.396800000000000000e+05 3.919521346688270569e-02
3.398080000000000000e+05 6.899358332157135010e-02
3.399360000000000000e+05 1.586143821477890015e-01
3.400640000000000000e+05 7.020716369152069092e-02
3.401920000000000000e+05 1.343978643417358398e-01
3.403200000000000000e+05 1.171525865793228149e-01
3.404480000000000000e+05 1.099625527858734131e-01
3.405760000000000000e+05 6.609369069337844849e-02
3.407040000000000000e+05 8.809908479452133179e-02
3.408320000000000000e+05 1.506232619285583496e-01
3.409600000000000000e+05 9.573863446712493896e-02
3.410880000000000000e+05 8.940163254737854004e-02
3.412160000000000000e+05 9.239806234836578369e-02
3.413440000000000000e+05 1.660280823707580566e-01
3.414720000000000000e+05 7.726991921663284302e-02
3.416000000000000000e+05 9.151852130889892578e-02
3.417280000000000000e+05 9.011904895305633545e-02
3.418560000000000000e+05 1.359382569789886475e-01
3.419840000000000000e+05 1.777684241533279419e-01
3.421120000000000000e+05 4.113697260618209839e-02
3.422400000000000000e+05 2.001263797283172607e-01
3.423680000000000000e+05 8.782638609409332275e-02
3.424960000000000000e+05 1.694121360778808594e-01
3.426240000000000000e+05 1.807876378297805786e-01
3.427520000000000000e+05 7.097148895263671875e-02
3.428800000000000000e+05 1.250144094228744507e-01
3.430080000000000000e+05 1.412901580333709717e-01
3.431360000000000000e+05 9.876093268394470215e-02
3.432640000000000000e+05 2.711389064788818359e-01
3.433920000000000000e+05 1.091903969645500183e-01
3.435200000000000000e+05 1.039953455328941345e-01
3.436480000000000000e+05 1.811028122901916504e-01
3.437760000000000000e+05 8.523089438676834106e-02
3.439040000000000000e+05 1.453051418066024780e-01
3.440320000000000000e+05 1.504839211702346802e-01
3.441600000000000000e+05 2.048247754573822021e-01
3.442880000000000000e+05 5.843177437782287598e-02
3.444160000000000000e+05 8.834140002727508545e-02
3.445440000000000000e+05 1.160070747137069702e-01
3.446720000000000000e+05 5.784842371940612793e-02
3.448000000000000000e+05 1.722375005483627319e-01
3.449280000000000000e+05 9.291762858629226685e-02
3.450560000000000000e+05 7.611114531755447388e-02
3.451840000000000000e+05 1.267894357442855835e-01
3.453120000000000000e+05 9.638764709234237671e-02
3.454400000000000000e+05 1.252593100070953369e-01
3.455680000000000000e+05 1.132104471325874329e-01
3.456960000000000000e+05 9.122475981712341309e-02
3.458240000000000000e+05 5.983093380928039551e-02
3.459520000000000000e+05 5.658463761210441589e-02
3.460800000000000000e+05 8.105017989873886108e-02
3.462080000000000000e+05 5.852838605642318726e-02
3.463360000000000000e+05 1.063266545534133911e-01
3.464640000000000000e+05 1.312195956707000732e-01
3.465920000000000000e+05 8.146709203720092773e-02
3.467200000000000000e+05 1.304806768894195557e-01
3.468480000000000000e+05 7.744798064231872559e-02
3.469760000000000000e+05 6.392947584390640259e-02
3.471040000000000000e+05 7.654353231191635132e-02
3.472320000000000000e+05 3.801494091749191284e-02
3.473600000000000000e+05 1.639317274093627930e-01
3.474880000000000000e+05 4.610151797533035278e-02
3.476160000000000000e+05 1.798920482397079468e-01
3.477440000000000000e+05 1.093492507934570312e-01
3.478720000000000000e+05 9.478460997343063354e-02
3.480000000000000000e+05 1.218266189098358154e-01
3.481280000000000000e+05 6.256175041198730469e-02
3.482560000000000000e+05 9.516467154026031494e-02
3.483840000000000000e+05 1.051285639405250549e-01
3.485120000000000000e+05 9.296736866235733032e-02
3.486400000000000000e+05 2.261693924665451050e-01
3.487680000000000000e+05 1.477298587560653687e-01
3.488960000000000000e+05 1.753089427947998047e-01
3.490240000000000000e+05 1.856101006269454956e-01
3.491520000000000000e+05 1.822412014007568359e-01
3.492800000000000000e+05 1.079243868589401245e-01
3.494080000000000000e+05 7.346821576356887817e-02
3.495360000000000000e+05 1.704742461442947388e-01
3.496640000000000000e+05 8.618731051683425903e-02
3.497920000000000000e+05 2.050579786300659180e-01
3.499200000000000000e+05 1.761875599622726440e-01
3.500480000000000000e+05 1.938087046146392822e-01
3.501760000000000000e+05 7.011141628026962280e-02
3.503040000000000000e+05 1.209561005234718323e-01
3.504320000000000000e+05 1.057253777980804443e-01
3.505600000000000000e+05 6.473883241415023804e-02
3.506880000000000000e+05 4.348541796207427979e-02
3.508160000000000000e+05 9.016645699739456177e-02
3.509440000000000000e+05 1.856719702482223511e-01
3.510720000000000000e+05 1.400751620531082153e-01
3.512000000000000000e+05 1.451654732227325439e-01
3.513280000000000000e+05 1.230761483311653137e-01
3.514560000000000000e+05 7.135444879531860352e-02
3.515840000000000000e+05 2.126213908195495605e-01
3.517120000000000000e+05 1.014381051063537598e-01
3.518400000000000000e+05 6.791775673627853394e-02
3.519680000000000000e+05 1.217323914170265198e-01
3.520960000000000000e+05 1.334663331508636475e-01
3.522240000000000000e+05 7.112623751163482666e-02
3.523520000000000000e+05 7.444230467081069946e-02
3.524800000000000000e+05 1.143664419651031494e-01
3.526080000000000000e+05 7.688363641500473022e-02
3.527360000000000000e+05 8.117633312940597534e-02
3.528640000000000000e+05 1.089854165911674500e-01
3.529920000000000000e+05 4.976370930671691895e-02
3.531200000000000000e+05 1.387074738740921021e-01
3.532480000000000000e+05 1.279385387897491455e-01
3.533760000000000000e+05 1.044202521443367004e-01
3.535040000000000000e+05 2.037026286125183105e-01
3.536320000000000000e+05 2.347139567136764526e-01
3.537600000000000000e+05 7.530878484249114990e-02
3.538880000000000000e+05 7.486487925052642822e-02
3.540160000000000000e+05 4.173833876848220825e-02
3.541440000000000000e+05 2.108213007450103760e-01
3.542720000000000000e+05 1.064782291650772095e-01
3.544000000000000000e+05 1.062311679124832153e-01
3.545280000000000000e+05 9.455455094575881958e-02
3.546560000000000000e+05 1.134255975484848022e-01
3.547840000000000000e+05 1.188414916396141052e-01
3.549120000000000000e+05 1.132006719708442688e-01
3.550400000000000000e+05 1.072154194116592407e-01
3.551680000000000000e+05 1.081310510635375977e-01
3.552960000000000000e+05 2.048358023166656494e-01
3.554240000000000000e+05 9.173517674207687378e-02
3.555520000000000000e+05 9.112522006034851074e-02
3.556800000000000000e+05 1.240499392151832581e-01
3.558080000000000000e+05 7.706077396869659424e-02
3.559360000000000000e+05 1.064261123538017273e-01
3.560640000000000000e+05 1.318958699703216553e-01
3.561920000000000000e+05 1.490566730499267578e-01
3.563200000000000000e+05 4.311234876513481140e-02
3.564480000000000000e+05 1.299343407154083252e-01
3.565760000000000000e+05 1.175780221819877625e-01
3.567040000000000000e+05 1.046171262860298157e-01
3.568320000000000000e+05 9.605789929628372192e-02
3.569600000000000000e+05 1.669442355632781982e-01
3.570880000000000000e+05 9.591949731111526489e-02
3.572160000000000000e+05 1.387536376714706421e-01
3.573440000000000000e+05 1.676117070019245148e-02
3.574720000000000000e+05 1.363447159528732300e-01
3.576000000000000000e+05 1.994762867689132690e-01
3.577280000000000000e+05 5.888538062572479248e-02
3.578560000000000000e+05 8.304840326309204102e-02
3.579840000000000000e+05 3.475512936711311340e-02
3.581120000000000000e+05 1.062177643179893494e-01
3.582400000000000000e+05 1.242637112736701965e-01
3.583680000000000000e+05 6.793528050184249878e-02
3.584960000000000000e+05 8.136361092329025269e-02
3.586240000000000000e+05 2.058987468481063843e-01
3.587520000000000000e+05 1.034381017088890076e-01
3.588800000000000000e+05 1.670176982879638672e-01
3.590080000000000000e+05 5.545138567686080933e-02
3.591360000000000000e+05 8.647332340478897095e-02
3.592640000000000000e+05 7.642121613025665283e-02
3.593920000000000000e+05 1.185682788491249084e-01
3.595200000000000000e+05 1.037601009011268616e-01
3.596480000000000000e+05 7.739182561635971069e-02
3.597760000000000000e+05 1.451326459646224976e-01
3.599040000000000000e+05 4.033241420984268188e-02
3.600000000000000000e+05 1.463306248188018799e-01
3.601280000000000000e+05 1.213964894413948059e-01
3.602560000000000000e+05 1.032704338431358337e-01
3.603840000000000000e+05 5.682858452200889587e-02
3.605120000000000000e+05 8.671655505895614624e-02
3.606400000000000000e+05 1.000967249274253845e-01
3.607680000000000000e+05 1.458574235439300537e-01
3.608960000000000000e+05 1.071959063410758972e-01
3.610240000000000000e+05 8.744938671588897705e-02
3.611520000000000000e+05 8.890756964683532715e-02
3.612800000000000000e+05 7.259442657232284546e-02
3.614080000000000000e+05 6.762718409299850464e-02
3.615360000000000000e+05 8.412764221429824829e-02
3.616640000000000000e+05 4.101036116480827332e-02
3.617920000000000000e+05 6.070647761225700378e-02
3.619200000000000000e+05 4.000965505838394165e-02
3.620480000000000000e+05 7.410029321908950806e-02
3.621760000000000000e+05 2.282671332359313965e-01
3.623040000000000000e+05 1.752439588308334351e-01
3.624320000000000000e+05 9.465283900499343872e-02
3.625600000000000000e+05 6.830523163080215454e-02
3.626880000000000000e+05 1.623877882957458496e-01
3.628160000000000000e+05 6.067789345979690552e-02
3.629440000000000000e+05 1.318961530923843384e-01
3.630720000000000000e+05 1.124923974275588989e-01
3.632000000000000000e+05 7.289513945579528809e-02
3.633280000000000000e+05 1.473710536956787109e-01
3.634560000000000000e+05 7.939325273036956787e-02
3.635840000000000000e+05 1.101374030113220215e-01
3.637120000000000000e+05 4.692342132329940796e-02
3.638400000000000000e+05 7.883142679929733276e-02
3.639680000000000000e+05 6.020144745707511902e-02
3.640960000000000000e+05 9.272720664739608765e-02
3.642240000000000000e+05 3.261618614196777344e-01
3.643520000000000000e+05 6.353593617677688599e-02
3.644800000000000000e+05 1.315011084079742432e-01
3.646080000000000000e+05 5.744975805282592773e-02
3.647360000000000000e+05 6.288062036037445068e-02
3.648640000000000000e+05 8.096622675657272339e-02
3.649920000000000000e+05 1.004431322216987610e-01
3.651200000000000000e+05 1.133232861757278442e-01
3.652480000000000000e+05 9.278739243745803833e-02
3.653760000000000000e+05 1.254495382308959961e-01
3.655040000000000000e+05 1.075182631611824036e-01
3.656320000000000000e+05 7.081892341375350952e-02
3.657600000000000000e+05 8.004424721002578735e-02
3.658880000000000000e+05 1.809811443090438843e-01
3.660160000000000000e+05 2.944456785917282104e-02
3.661440000000000000e+05 1.503507792949676514e-02
3.662720000000000000e+05 1.293743997812271118e-01
3.664000000000000000e+05 1.465720534324645996e-01
3.665280000000000000e+05 8.063926547765731812e-02
3.666560000000000000e+05 1.574211865663528442e-01
3.667840000000000000e+05 1.948577165603637695e-01
3.669120000000000000e+05 1.012060120701789856e-01
3.670400000000000000e+05 1.266203969717025757e-01
3.671680000000000000e+05 1.059441789984703064e-01
3.672960000000000000e+05 8.929587900638580322e-02
3.674240000000000000e+05 1.050482839345932007e-01
3.675520000000000000e+05 7.051181048154830933e-02
3.676800000000000000e+05 1.526236385107040405e-01
3.678080000000000000e+05 1.019773557782173157e-01
3.679360000000000000e+05 1.156366318464279175e-01
3.680640000000000000e+05 8.367048203945159912e-02
3.681920000000000000e+05 3.335038200020790100e-02
3.683200000000000000e+05 7.455319166183471680e-02
3.684480000000000000e+05 1.726729124784469604e-01
3.685760000000000000e+05 6.110375002026557922e-02
3.687040000000000000e+05 9.705442935228347778e-02
3.688320000000000000e+05 1.239647492766380310e-01
3.689600000000000000e+05 1.965436041355133057e-01
3.690880000000000000e+05 1.209373250603675842e-01
3.692160000000000000e+05 6.642851978540420532e-02
3.693440000000000000e+05 1.282682716846466064e-01
3.694720000000000000e+05 1.005174070596694946e-01
3.696000000000000000e+05 1.269453167915344238e-01
3.697280000000000000e+05 6.037556752562522888e-02
3.698560000000000000e+05 9.222973138093948364e-02
3.699840000000000000e+05 1.483444571495056152e-01
3.701120000000000000e+05 2.013343721628189087e-01
3.702400000000000000e+05 1.513386070728302002e-01
3.703680000000000000e+05 8.668813109397888184e-02
3.704960000000000000e+05 1.042844280600547791e-01
3.706240000000000000e+05 8.158916980028152466e-02
3.707520000000000000e+05 8.953140676021575928e-02
3.708800000000000000e+05 7.116988301277160645e-02
3.710080000000000000e+05 1.403205841779708862e-01
3.711360000000000000e+05 9.269109368324279785e-02
3.712640000000000000e+05 8.482515811920166016e-02
3.713920000000000000e+05 6.720607727766036987e-02
3.715200000000000000e+05 3.364257141947746277e-02
3.716480000000000000e+05 1.272117495536804199e-01
3.717760000000000000e+05 1.085032150149345398e-01
3.719040000000000000e+05 7.964376360177993774e-02
3.720320000000000000e+05 1.103786826133728027e-01
3.721600000000000000e+05 1.087648645043373108e-01
3.722880000000000000e+05 1.418606489896774292e-01
3.724160000000000000e+05 9.870352596044540405e-02
3.725440000000000000e+05 1.289602965116500854e-01
3.726720000000000000e+05 6.790430843830108643e-02
3.728000000000000000e+05 3.916710615158081055e-02
3.729280000000000000e+05 4.169018566608428955e-02
3.730560000000000000e+05 1.041180714964866638e-01
3.731840000000000000e+05 9.473004937171936035e-02
3.733120000000000000e+05 5.079483613371849060e-02
3.734400000000000000e+05 1.475488096475601196e-01
3.735680000000000000e+05 1.238416731357574463e-01
3.736960000000000000e+05 1.035441458225250244e-01
3.738240000000000000e+05 1.731761693954467773e-01
3.739520000000000000e+05 5.212010815739631653e-02
3.740800000000000000e+05 1.417579948902130127e-01
3.742080000000000000e+05 1.845610439777374268e-01
3.743360000000000000e+05 2.262707799673080444e-01
3.744640000000000000e+05 1.576605141162872314e-01
3.745920000000000000e+05 7.719199359416961670e-02
3.747200000000000000e+05 4.571700096130371094e-02
3.748480000000000000e+05 1.337074935436248779e-01
3.749760000000000000e+05 1.009149476885795593e-01
3.751040000000000000e+05 1.874327659606933594e-01
3.752320000000000000e+05 1.466706395149230957e-01
3.753600000000000000e+05 2.061114162206649780e-01
3.754880000000000000e+05 8.916679769754409790e-02
3.756160000000000000e+05 6.073417142033576965e-02
3.757440000000000000e+05 7.005883753299713135e-02
3.758720000000000000e+05 1.681764274835586548e-01
3.760000000000000000e+05 5.663848668336868286e-02
3.761280000000000000e+05 2.121748030185699463e-01
3.762560000000000000e+05 8.264479786157608032e-02
3.763840000000000000e+05 1.782518774271011353e-01
3.765120000000000000e+05 9.319016337394714355e-02
3.766400000000000000e+05 7.075007259845733643e-02
3.767680000000000000e+05 5.809954553842544556e-02
3.768960000000000000e+05 1.039296761155128479e-01
3.770240000000000000e+05 1.443703323602676392e-01
3.771520000000000000e+05 9.458535909652709961e-02
3.772800000000000000e+05 7.247651368379592896e-02
3.774080000000000000e+05 1.366444528102874756e-01
3.775360000000000000e+05 9.832044690847396851e-02
3.776640000000000000e+05 7.524344325065612793e-02
3.777920000000000000e+05 1.503771245479583740e-01
3.779200000000000000e+05 1.916779726743698120e-01
3.780480000000000000e+05 5.792395770549774170e-02
3.781760000000000000e+05 9.538459777832031250e-02
3.783040000000000000e+05 1.368012577295303345e-01
3.784320000000000000e+05 1.141192167997360229e-01
3.785600000000000000e+05 9.249124675989151001e-02
3.786880000000000000e+05 2.379321306943893433e-01
3.788160000000000000e+05 6.588914245367050171e-02
3.789440000000000000e+05 7.008570432662963867e-02
3.790720000000000000e+05 1.010948419570922852e-01
3.792000000000000000e+05 5.839274078607559204e-02
3.793280000000000000e+05 4.415694251656532288e-02
3.794560000000000000e+05 7.529009133577346802e-02
3.795840000000000000e+05 9.963605552911758423e-02
3.797120000000000000e+05 1.297648400068283081e-01
3.798400000000000000e+05 1.302504986524581909e-01
3.799680000000000000e+05 8.007539063692092896e-02
3.800960000000000000e+05 5.015519633889198303e-02
3.802240000000000000e+05 9.702371060848236084e-02
3.803520000000000000e+05 1.018798202276229858e-01
3.804800000000000000e+05 6.631908565759658813e-02
3.806080000000000000e+05 6.147887930274009705e-02
3.807360000000000000e+05 6.472575664520263672e-02
3.808640000000000000e+05 1.978410929441452026e-01
3.809920000000000000e+05 7.979298382997512817e-02
3.811200000000000000e+05 1.088730543851852417e-01
3.812480000000000000e+05 7.165739685297012329e-02
3.813760000000000000e+05 1.171985417604446411e-01
3.815040000000000000e+05 8.401728421449661255e-02
3.816320000000000000e+05 1.038490086793899536e-01
3.817600000000000000e+05 6.244004517793655396e-02
3.818880000000000000e+05 7.112591713666915894e-02
3.820160000000000000e+05 4.961564391851425171e-02
3.821440000000000000e+05 1.040576845407485962e-01
3.822720000000000000e+05 4.053277522325515747e-02
3.824000000000000000e+05 1.619996130466461182e-01
3.825280000000000000e+05 9.305294603109359741e-02
3.826560000000000000e+05 4.445395618677139282e-02
3.827840000000000000e+05 7.735948264598846436e-02
3.829120000000000000e+05 8.305847644805908203e-02
3.830400000000000000e+05 1.384368091821670532e-01
3.831680000000000000e+05 1.374237686395645142e-01
3.832960000000000000e+05 4.891155660152435303e-02
3.834240000000000000e+05 4.145158827304840088e-02
3.835520000000000000e+05 2.433683350682258606e-02
3.836800000000000000e+05 2.266231477260589600e-01
3.838080000000000000e+05 8.069052547216415405e-02
3.839360000000000000e+05 6.762503832578659058e-02
3.840640000000000000e+05 8.842096477746963501e-02
3.841920000000000000e+05 5.525110289454460144e-02
3.843200000000000000e+05 1.022627726197242737e-01
3.844480000000000000e+05 6.576886773109436035e-02
3.845760000000000000e+05 1.357858777046203613e-01
3.847040000000000000e+05 8.472882956266403198e-02
3.848320000000000000e+05 9.895499795675277710e-02
3.849600000000000000e+05 7.508777081966400146e-02
3.850880000000000000e+05 8.575144410133361816e-02
3.852160000000000000e+05 1.159236803650856018e-01
3.853440000000000000e+05 1.327064037322998047e-01
3.854720000000000000e+05 2.239209115505218506e-01
3.856000000000000000e+05 7.055222988128662109e-02
3.857280000000000000e+05 1.919230818748474121e-01
3.858560000000000000e+05 1.582160890102386475e-01
3.859840000000000000e+05 1.183777600526809692e-01
3.861120000000000000e+05 1.041089370846748352e-01
3.862400000000000000e+05 1.317580789327621460e-01
3.863680000000000000e+05 9.707123041152954102e-02
3.864960000000000000e+05 5.624637752771377563e-02
3.866240000000000000e+05 7.138978689908981323e-02
3.867520000000000000e+05 6.969925016164779663e-02
3.868800000000000000e+05 7.439105212688446045e-02
3.870080000000000000e+05 6.401737034320831299e-02
3.871360000000000000e+05 7.473964244127273560e-02
3.872640000000000000e+05 1.124522536993026733e-01
3.873920000000000000e+05 1.142029836773872375e-01
3.875200000000000000e+05 8.708818256855010986e-02
3.876480000000000000e+05 1.267487108707427979e-01
3.877760000000000000e+05 2.059784531593322754e-01
3.879040000000000000e+05 4.675161466002464294e-02
3.880320000000000000e+05 1.243958249688148499e-01
3.881600000000000000e+05 1.170961558818817139e-01
3.882880000000000000e+05 8.913252502679824829e-02
3.884160000000000000e+05 7.891103625297546387e-02
3.885440000000000000e+05 8.200685679912567139e-02
3.886720000000000000e+05 1.145055070519447327e-01
3.888000000000000000e+05 1.173785552382469177e-01
3.889280000000000000e+05 1.196436807513237000e-01
3.890560000000000000e+05 1.016172543168067932e-01
3.891840000000000000e+05 2.904099412262439728e-02
3.893120000000000000e+05 1.139681190252304077e-01
3.894400000000000000e+05 1.405394226312637329e-01
3.895680000000000000e+05 6.816666573286056519e-02
3.896960000000000000e+05 4.465139657258987427e-02
